,CustomerID,Recency,Frequency,Clusters
0,-1.8276023896927658,-0.8781916036284192,-0.09694929628047091,3
1,-1.8268205028680824,2.254289160651255,-0.28418802632817636,1
2,-1.826038616043399,-0.779994714466047,-0.2529815713202255,3
3,-1.824474842394032,-0.2497315129892369,-0.271705444324996,3
4,-1.8229110687446652,1.3214187136087188,-0.26546415332340584,1
5,-1.8213472950952982,1.5079928030172258,-0.2779467353265862,1
6,-1.8205654082706149,-0.6228796918062514,-0.2092925343090942,3
7,-1.819001634621248,-0.39702684673279526,-0.18432737030273347,3
8,-1.8182197477965647,-0.40684653564903245,-0.2467402803186353,3
9,-1.817437860971881,1.861501604001766,-0.2779467353265862,1
10,-1.8166559741471977,-0.7898144033822841,-0.05326025926933964,3
11,-1.815092200497831,-0.8781916036284192,-0.2966706083313567,3
12,-1.813528426848464,-0.8781916036284192,-0.2779467353265862,3
13,-1.8127465400237806,-0.4264859134815069,-0.271705444324996,3
14,-1.8119646531990972,-0.3675677799840836,-0.2779467353265862,3
15,-1.8111827663744138,-0.2497315129892369,-0.20305124330750401,3
16,-1.8104008795497302,2.126633204740171,-0.29042931732976657,1
17,-1.8096189927250468,-0.6817978253036747,-0.2966706083313567,3
18,-1.8088371059003634,-0.829093159047233,-0.29042931732976657,3
19,-1.80805521907568,2.1364528936564082,-0.19680995230591383,1
20,-1.8072733322509964,0.30999075523628483,-0.18432737030273347,3
21,-1.806491445426313,-0.15153462382686467,-0.271705444324996,3
22,-1.8057095586016296,-0.7112568920523864,-0.2467402803186353,3
23,-1.8049276717769462,-0.5541418693925908,-0.22801640731386474,3
24,-1.8041457849522629,1.7043865813419703,-0.19056866130432365,1
25,-1.8033638981275792,0.319810444152522,-0.2966706083313567,3
26,-1.8025820113028959,2.6372570283845067,-0.29042931732976657,1
27,-1.8018001244782125,0.5162042224772665,-0.25922286232181563,3
28,-1.801018237653529,-0.18099369057557632,-0.25922286232181563,3
29,-1.799454464004162,-0.22027244624052522,-0.2779467353265862,3
30,-1.7986725771794787,1.203582446613872,-0.28418802632817636,1
31,-1.7978906903547953,-0.7407159588010981,-0.07198413227411019,3
32,-1.797108803530112,-0.5737812472250653,-0.19680995230591383,3
33,-1.7963269167054283,-0.5148631137276419,-0.22801640731386474,3
34,-1.795545029880745,0.2608923106550987,-0.28418802632817636,3
35,-1.7939812562313782,2.254289160651255,-0.28418802632817636,1
36,-1.7924174825820112,0.5260239113935037,-0.2779467353265862,3
37,-1.7916355957573278,-0.7014372031361491,-0.23425769831545493,3
38,-1.7908537089326444,-0.39702684673279526,-0.2966706083313567,3
39,-1.790071822107961,-0.603240313973777,-0.18432737030273347,3
40,-1.7892899352832774,-0.16135431274310189,-0.2529815713202255,3
41,-1.788508048458594,2.0677150712427474,-0.271705444324996,1
42,-1.7877261616339106,-0.20063306840805079,-0.25922286232181563,3
43,-1.7869442748092272,-0.298829957570423,-0.25922286232181563,3
44,-1.7853805011598602,-0.7210765809686236,0.15894363478472656,3
45,-1.7845986143351769,-0.8781916036284192,-0.22801640731386474,3
46,-1.7838167275104935,0.15287573257648926,-0.2779467353265862,3
47,-1.7822529538611265,-0.779994714466047,-0.26546415332340584,3
48,-1.781471067036443,0.005580398832930907,-0.29042931732976657,3
49,-1.7806891802117597,-0.8978309814608936,-0.21553382531068438,3
50,-1.7799072933870763,0.6340404894721132,-0.2966706083313567,1
51,-1.7791254065623927,-0.14171493491062745,-0.2966706083313567,3
52,-1.7783435197377093,0.9482705347917043,-0.271705444324996,1
53,-1.777561632913026,-0.3381087132353719,-0.2966706083313567,3
54,-1.7767797460883425,-0.6621584474712002,-0.15936220629637274,3
55,-1.7759978592636592,-0.8683719147121819,-0.2092925343090942,3
56,-1.7752159724389756,-0.45594498023021857,-0.2966706083313567,3
57,-1.7744340856142922,-0.34792840215160914,0.05908297875928364,3
58,-1.7736521987896088,-0.5345024915601163,-0.2092925343090942,3
59,-1.7728703119649254,-0.9567491149583169,0.2962520368197106,3
60,-1.772088425140242,1.5767306254308864,-0.28418802632817636,1
61,-1.7713065383155584,-0.18099369057557632,-0.2779467353265862,3
62,-1.770524651490875,0.05467884341411702,-0.2966706083313567,3
63,-1.7697427646661916,-0.8683719147121819,-0.2467402803186353,3
64,-1.7689608778415082,-0.8192734701309958,-0.2529815713202255,3
65,-1.7681789910168246,2.6372570283845067,-0.29042931732976657,1
66,-1.7673971041921412,-0.8978309814608936,-0.28418802632817636,3
67,-1.7666152173674579,-0.7112568920523864,-0.22801640731386474,3
68,-1.7658333305427745,-0.7210765809686236,-0.29042931732976657,3
69,-1.765051443718091,-0.39702684673279526,-0.28418802632817636,3
70,-1.7642695568934075,1.429435291687328,-0.271705444324996,1
71,-1.763487670068724,-0.5246828026438791,-0.2779467353265862,3
72,-1.7627057832440407,-0.7308962698848608,-0.09694929628047091,3
73,-1.7611420095946737,-0.8487325368797075,-0.06574284127252,3
74,-1.7603601227699903,-0.7603553366335725,-0.29042931732976657,3
75,-1.759578235945307,0.35908919981747095,-0.28418802632817636,3
76,-1.7587963491206235,-0.34792840215160914,-0.2966706083313567,3
77,-1.7572325754712566,-0.4952237358951675,-0.2467402803186353,3
78,-1.7564506886465732,-0.09261649032944132,-0.26546415332340584,3
79,-1.7556688018218898,-0.22027244624052522,-0.271705444324996,3
80,-1.7548869149972064,0.5653026670584527,-0.29042931732976657,3
81,-1.7541050281725228,-0.7014372031361491,-0.29042931732976657,3
82,-1.7533231413478394,-0.39702684673279526,-0.21553382531068438,3
83,-1.7517593676984726,-0.7505356477173353,-0.2779467353265862,3
84,-1.7509774808737892,0.4769254668123176,-0.271705444324996,3
85,-1.7501955940491056,-0.9174703592933681,0.03411781475292291,3
86,-1.7494137072244222,-0.6621584474712002,-0.022053804261388726,3
87,-1.7486318203997389,-0.4166662245652697,-0.23425769831545493,3
88,-1.7478499335750555,-0.779994714466047,0.009152650746562182,3
89,-1.7470680467503719,-0.4264859134815069,-0.29042931732976657,3
90,-1.7462861599256885,-0.7505356477173353,-0.17808607930114329,3
91,-1.745504273101005,-0.7308962698848608,-0.16560349729796292,3
92,-1.7447223862763217,-0.9076506703771309,-0.28418802632817636,3
93,-1.7439404994516383,-0.829093159047233,-0.2966706083313567,3
94,-1.7431586126269547,-0.6425190696387258,-0.20305124330750401,3
95,-1.7423767258022713,-0.7112568920523864,-0.18432737030273347,3
96,-1.741594838977588,-0.7701750255498098,-0.2467402803186353,3
97,-1.7408129521529045,-0.5443221804763536,-0.20305124330750401,3
98,-1.740031065328221,-0.4952237358951675,-0.28418802632817636,3
99,-1.7392491785035376,2.431043561143525,-0.2966706083313567,1
100,-1.7384672916788542,-0.8585522257959447,-0.15936220629637274,3
101,-1.7376854048541708,-0.5148631137276419,-0.28418802632817636,3
102,-1.7369035180294874,-0.31846933540289746,-0.29042931732976657,3
103,-1.7361216312048038,0.9875492904566532,-0.2966706083313567,1
104,-1.7353397443801204,-0.7996340922985213,-0.2467402803186353,3
105,-1.7337759707307536,-0.7308962698848608,-0.2966706083313567,3
106,-1.73299408390607,-0.6916175142199119,-0.2092925343090942,3
107,-1.7322121970813866,2.1462725825726454,-0.17808607930114329,1
108,-1.7314303102567032,-0.023878667915780763,-0.22177511631227456,3
109,-1.7283027629579695,1.380336847106142,-0.2966706083313567,1
110,-1.7267389893086027,-0.6228796918062514,-0.2779467353265862,3
111,-1.725957102483919,1.8713212929180032,-0.2966706083313567,1
112,-1.7251752156592357,2.2444694717350178,-0.26546415332340584,1
113,-1.7243933288345523,-0.23991182407299966,-0.29042931732976657,3
114,-1.723611442009869,0.1725151104089637,-0.29042931732976657,3
115,-1.7228295551851855,1.6749275145932587,-0.25922286232181563,1
116,-1.7212657815358186,-0.20063306840805079,-0.271705444324996,3
117,-1.7204838947111352,-0.6719781363874375,-0.1718447882995531,3
118,-1.7197020078864518,-0.9272900482096053,-0.22177511631227456,3
119,-1.7189201210617682,-0.31846933540289746,-0.2779467353265862,3
120,-1.7181382342370848,-0.14171493491062745,-0.22177511631227456,3
121,-1.7173563474124014,0.44746640006360594,-0.271705444324996,3
122,-1.716574460587718,-0.4166662245652697,-0.2966706083313567,3
123,-1.7157925737630346,-0.48540404697893025,-0.23425769831545493,3
124,-1.715010686938351,-0.8094537812147586,-0.1406383332916022,3
125,-1.7142288001136676,-0.9469294260420797,-0.2467402803186353,3
126,-1.7134469132889842,-0.07297711249696688,-0.29042931732976657,3
127,-1.7118831396396172,-0.35774809106784633,-0.28418802632817636,3
128,-1.7111012528149339,-0.8192734701309958,-0.271705444324996,3
129,-1.7103193659902505,-0.6228796918062514,-0.2966706083313567,3
130,-1.709537479165567,0.3983679554824198,-0.29042931732976657,3
131,-1.7087555923408837,0.9384508458754671,-0.2966706083313567,1
132,-1.7079737055162,-0.8192734701309958,-0.17808607930114329,3
133,-1.7071918186915167,-0.6621584474712002,-0.2966706083313567,3
134,-1.7064099318668333,-0.6621584474712002,-0.20305124330750401,3
135,-1.70562804504215,-0.7701750255498098,-0.02829509526297891,3
136,-1.7048461582174663,-0.5836009361413025,-0.29042931732976657,3
137,-1.7032823845680996,-0.14171493491062745,-0.28418802632817636,3
138,-1.7025004977434162,-0.4166662245652697,-0.29042931732976657,3
139,-1.7001548372693658,-0.1711740016593391,-0.2467402803186353,3
140,-1.6993729504446824,2.6077979616357947,-0.2966706083313567,1
141,-1.6978091767953154,-0.8683719147121819,-0.15936220629637274,3
142,-1.697027289970632,-0.45594498023021857,-0.271705444324996,3
143,-1.6954635163212652,-0.8978309814608936,-0.29042931732976657,3
144,-1.6946816294965819,2.185551338237594,-0.271705444324996,1
145,-1.6938997426718982,-0.9076506703771309,-0.2404989893170451,3
146,-1.6931178558472149,2.0284363155777987,-0.28418802632817636,1
147,-1.6923359690225315,-0.8389128479634703,-0.15312091529478256,3
148,-1.691554082197848,1.6160093810958354,-0.271705444324996,1
149,-1.6907721953731645,1.9007803596667148,-0.2966706083313567,1
150,-1.6892084217237977,-0.7308962698848608,0.021635232749742547,3
151,-1.6884265348991143,-0.8487325368797075,-0.25922286232181563,3
152,-1.687644648074431,-0.5345024915601163,-0.29042931732976657,3
153,-1.6868627612497473,-0.8585522257959447,-0.2529815713202255,3
154,-1.6852989876003805,2.1462725825726454,-0.2966706083313567,1
155,-1.6845171007756972,-0.0042392900833063156,-0.271705444324996,3
156,-1.6837352139510136,-0.5737812472250653,-0.2529815713202255,3
157,-1.6829533271263302,-0.7505356477173353,-0.2529815713202255,3
158,-1.6821714403016468,-0.122075557078153,-0.2966706083313567,3
159,-1.6813895534769634,1.4883534251847514,-0.2966706083313567,1
160,-1.68060766665228,-0.5246828026438791,-0.2966706083313567,3
161,-1.6798257798275964,1.4392549806035653,-0.2966706083313567,1
162,-1.679043893002913,-0.9174703592933681,0.1027720157704149,3
163,-1.6782620061782296,-0.8585522257959447,-0.2529815713202255,3
164,-1.6774801193535462,1.3410580914411931,-0.2404989893170451,1
165,-1.6766982325288626,2.6863554729656927,-0.2966706083313567,1
166,-1.6751344588794959,-0.5050434248114047,-0.28418802632817636,3
167,-1.673570685230129,0.9580902237079415,-0.22177511631227456,1
168,-1.6727887984054455,2.185551338237594,-0.29042931732976657,1
169,-1.672006911580762,-0.01405897899954354,-0.28418802632817636,3
170,-1.6712250247560787,0.19215448824143816,-0.271705444324996,3
171,-1.6704431379313953,-0.5050434248114047,-0.22801640731386474,3
172,-1.6696612511067117,-0.387207157816558,-0.28418802632817636,3
173,-1.6688793642820283,-0.563961558308828,-0.23425769831545493,3
174,-1.668097477457345,-0.7603553366335725,-0.2092925343090942,3
175,-1.6673155906326615,-0.6228796918062514,-0.26546415332340584,3
176,-1.6665337038079782,-0.6425190696387258,-0.23425769831545493,3
177,-1.6657518169832946,2.0775347601589846,-0.29042931732976657,1
178,-1.6618423828598774,-0.387207157816558,-0.21553382531068438,3
179,-1.661060496035194,0.8697130234618066,-0.25922286232181563,1
180,-1.6602786092105106,-0.43630560239774413,-0.29042931732976657,3
181,-1.6594967223858272,-0.4461252913139814,-0.25922286232181563,3
182,-1.6587148355611436,-0.15153462382686467,-0.2966706083313567,3
183,-1.6579329487364602,-0.6326993807224885,-0.23425769831545493,3
184,-1.6563691750870935,-0.9174703592933681,-0.2092925343090942,3
185,-1.6555872882624099,-0.023878667915780763,-0.271705444324996,3
186,-1.6532416277883597,-0.7701750255498098,-0.271705444324996,3
187,-1.6524597409636763,-0.8192734701309958,-0.25922286232181563,3
188,-1.6516778541389927,-0.9174703592933681,0.07780685176405418,3
189,-1.6508959673143093,1.4097959138548537,-0.2966706083313567,1
190,-1.650114080489626,1.7534850259231565,-0.28418802632817636,1
191,-1.6493321936649425,0.09395759907906591,-0.2779467353265862,3
192,-1.648550306840259,1.1348446242002115,-0.2529815713202255,1
193,-1.6477684200155756,-0.7308962698848608,-0.12191446028683164,3
194,-1.6469865331908922,-0.829093159047233,-0.134397042290012,3
195,-1.6454227595415254,-0.8389128479634703,-0.28418802632817636,3
196,-1.6446408727168418,-0.3675677799840836,-0.29042931732976657,3
197,-1.6438589858921584,-0.3086496464866602,-0.2529815713202255,3
198,-1.643077099067475,-0.05333773466449243,-0.2779467353265862,3
199,-1.6422952122427916,-0.2890102686541858,0.03411781475292291,3
200,-1.641513325418108,-0.6228796918062514,-0.271705444324996,3
201,-1.6399495517687412,-0.6817978253036747,-0.2404989893170451,3
202,-1.6383857781193745,-0.6326993807224885,-0.29042931732976657,3
203,-1.6368220044700075,0.3394498219849965,-0.28418802632817636,3
204,-1.636040117645324,0.11359697691154036,-0.2404989893170451,3
205,-1.634476343995957,0.6144011116396387,-0.19056866130432365,1
206,-1.6336944571712737,0.6340404894721132,-0.2966706083313567,1
207,-1.6329125703465903,0.12341666582777758,-0.26546415332340584,3
208,-1.632130683521907,-0.9076506703771309,-0.29042931732976657,3
209,-1.6313487966972235,2.3524860498136273,-0.28418802632817636,1
210,-1.63056690987254,2.313207294148678,-0.271705444324996,1
211,-1.6297850230478566,0.5260239113935037,-0.22801640731386474,3
212,-1.6290031362231732,-0.5541418693925908,-0.2779467353265862,3
213,-1.6282212493984898,-0.779994714466047,-0.17808607930114329,3
